Lemma_ID,Lemma,POS,Lemma_Type,Lemma_InflClass,Lemma_Degree,Lemma_Person,Lemma_Gender,Lemma_Voice,Lemma_Tense,Lemma_Aspect,Lemma_Animacy,Lemma_Abbr,Lemma_NumForm,Lemma_VerbForm,Lemma_Personal,Lemma_Origin,Lemma_Poss,Lemma_Reflex,Lemma_SubCat,Variant,Form_ID,Form,Form_Accent,Form_Gender,Form_Person,Form_Cas,Form_Number,Form_Degree,Form_Tense,Form_Mood,Form_VerbForm,Form_Animacy,Form_Short
158670,Ева,PROPN,,2d,,,Fem,,,,True,,,,True,,,,,1,2776449,Ева,1,,,,Sing,,,,,,
